epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
24,2020-06-10,85,GO,Aparecida de Goiânia,5201405,city,754,130.40944,23,15,0,0.0199,578179,False,False
24,2020-06-10,26,GO,Aparecida do Rio Doce,5201454,city,8,323.36297,0,0,0,0.0,2474,False,False
24,2020-06-10,28,GO,Aporé,5201504,city,0,,0,0,0,0.0,4198,False,False
24,2020-06-10,22,GO,Araçu,5201603,city,0,,0,0,0,0.0,3522,False,False
24,2020-06-10,31,GO,Aragarças,5201702,city,18,89.47211,1,0,0,0.0,20118,False,False
24,2020-06-10,57,GO,Aragoiânia,5201801,city,8,77.60962,0,0,0,0.0,10308,False,False
24,2020-06-10,20,GO,Araguapaz,5202155,city,2,25.74003,0,1,0,0.5,7770,False,False
24,2020-06-10,20,GO,Aurilândia,5202601,city,0,,0,0,0,0.0,3120,False,False
24,2020-06-10,46,GO,Avelinópolis,5202809,city,1,41.3736,0,0,0,0.0,2417,False,False
24,2020-06-10,49,GO,Barro Alto,5203203,city,15,134.32435,0,1,0,0.0667,11167,False,False
24,2020-06-10,64,GO,Bela Vista de Goiás,5203302,city,31,103.41952,0,1,0,0.0323,29975,False,False
24,2020-06-10,29,GO,Bom Jardim de Goiás,5203401,city,1,11.31094,0,0,0,0.0,8841,False,False
24,2020-06-10,69,GO,Bom Jesus de Goiás,5203500,city,5,19.82868,0,0,0,0.0,25216,False,False
24,2020-06-10,20,GO,Bonfinópolis,5203559,city,7,72.12034,0,0,0,0.0,9706,False,False
24,2020-06-10,18,GO,Brazabrantes,5203609,city,0,,0,0,0,0.0,3703,False,False
24,2020-06-10,35,GO,Britânia,5203807,city,2,34.60806,0,0,0,0.0,5779,False,False
24,2020-06-10,16,GO,Cabeceiras,5204003,city,2,25.02189,1,1,0,0.5,7993,False,False
24,2020-06-10,11,GO,Cachoeira Alta,5204102,city,10,80.10253,0,0,0,0.0,12484,False,False
24,2020-06-10,17,GO,Cachoeira Dourada,5204250,city,3,37.18855,0,0,0,0.0,8067,False,False
24,2020-06-10,29,GO,Caçu,5204300,city,26,162.40865,0,0,0,0.0,16009,False,False
24,2020-06-10,13,GO,Caiapônia,5204409,city,2,10.57474,1,0,0,0.0,18913,False,False
24,2020-06-10,71,GO,Caldas Novas,5204508,city,34,37.29624,4,2,0,0.0588,91162,False,False
24,2020-06-10,28,GO,Caldazinha,5204557,city,1,26.28812,1,0,0,0.0,3804,False,False
24,2020-06-10,71,GO,Campestre de Goiás,5204607,city,1,27.54821,0,0,0,0.0,3630,False,False
24,2020-06-10,48,GO,Campinorte,5204706,city,13,102.96214,0,0,0,0.0,12626,False,False
24,2020-06-10,31,GO,Campo Alegre de Goiás,5204805,city,2,26.35393,0,0,0,0.0,7589,False,False
24,2020-06-10,7,GO,Campo Limpo de Goiás,5204854,city,2,25.67724,0,0,0,0.0,7789,False,False
24,2020-06-10,37,GO,Campos Belos,5204904,city,19,95.5398,0,1,0,0.0526,19887,False,False
24,2020-06-10,55,GO,Carmo do Rio Verde,5205000,city,3,29.756,0,0,0,0.0,10082,False,False
24,2020-06-10,9,GO,Castelândia,5205059,city,3,87.33624,1,0,0,0.0,3435,False,False
24,2020-06-10,81,GO,Catalão,5205109,city,81,74.43279,1,1,0,0.0123,108823,False,False
24,2020-06-10,35,GO,Caturaí,5205208,city,1,19.72387,0,0,0,0.0,5070,False,False
24,2020-06-10,10,GO,Cavalcante,5205307,city,1,10.29972,0,0,0,0.0,9709,False,False
24,2020-06-10,55,GO,Ceres,5205406,city,6,27.03799,0,0,0,0.0,22191,False,False
24,2020-06-10,8,GO,Cezarina,5205455,city,1,11.6198,0,0,0,0.0,8606,False,False
24,2020-06-10,28,GO,Chapadão do Céu,5205471,city,11,108.19317,0,0,0,0.0,10167,False,False
24,2020-06-10,71,GO,Cidade Ocidental,5205497,city,85,119.08765,3,1,0,0.0118,71376,False,False
24,2020-06-10,16,GO,Cocalzinho de Goiás,5205513,city,13,64.22925,0,0,0,0.0,20240,False,False
24,2020-06-10,31,GO,Colinas do Sul,5205521,city,0,,0,0,0,0.0,3382,False,False
24,2020-06-10,35,GO,Córrego do Ouro,5205703,city,1,42.97379,0,0,0,0.0,2327,False,False
24,2020-06-10,35,GO,Corumbá de Goiás,5205802,city,1,9.0009,0,0,0,0.0,11110,False,False
24,2020-06-10,34,GO,Corumbaíba,5205901,city,3,30.85467,0,1,0,0.3333,9723,False,False
24,2020-06-10,35,GO,Cristalina,5206206,city,13,22.03502,2,1,0,0.0769,58997,False,False
24,2020-06-10,6,GO,Crixás,5206404,city,3,17.70016,0,0,0,0.0,16949,False,False
24,2020-06-10,14,GO,Cromínia,5206503,city,2,57.37235,0,0,0,0.0,3486,False,False
24,2020-06-10,9,GO,Cumari,5206602,city,8,280.30834,0,0,0,0.0,2854,False,False
24,2020-06-10,7,GO,Damolândia,5206800,city,1,34.03676,0,0,0,0.0,2938,False,False
24,2020-06-10,29,GO,Doverlândia,5207253,city,0,,0,0,0,0.0,7322,False,False
24,2020-06-10,35,GO,Edéia,5207402,city,9,72.74491,0,1,0,0.1111,12372,False,False
24,2020-06-10,3,GO,Estrela do Norte,5207501,city,1,30.53435,0,0,0,0.0,3275,False,False
24,2020-06-10,58,GO,Faina,5207535,city,1,15.08978,0,0,0,0.0,6627,False,False
24,2020-06-10,13,GO,Firminópolis,5207808,city,2,15.04664,0,0,0,0.0,13292,False,False
24,2020-06-10,9,GO,Flores de Goiás,5207907,city,1,6.03974,0,0,0,0.0,16557,False,False
24,2020-06-10,59,GO,Formosa,5208004,city,80,65.78028,6,2,0,0.025,121617,False,False
24,2020-06-10,13,GO,Gameleira de Goiás,5208152,city,4,104.76689,0,0,0,0.0,3818,False,False
24,2020-06-10,19,GO,Goianápolis,5208400,city,7,62.32749,2,0,0,0.0,11231,False,False
24,2020-06-10,64,GO,Goiandira,5208509,city,3,53.57143,0,1,0,0.3333,5600,False,False
24,2020-06-10,75,GO,Goianésia,5208608,city,43,61.35495,0,3,0,0.0698,70084,False,False
24,2020-06-10,91,GO,Goiânia,5208707,city,2775,183.03385,159,82,1,0.0295,1516113,False,False
24,2020-06-10,58,GO,Goianira,5208806,city,6,13.54738,0,0,0,0.0,44289,False,False
24,2020-06-10,7,GO,Goiás,5208905,city,0,,0,0,0,0.0,22645,False,False
24,2020-06-10,64,GO,Goiatuba,5209101,city,16,46.9277,0,2,0,0.125,34095,False,False
24,2020-06-10,17,GO,Gouvelândia,5209150,city,2,33.9098,1,0,0,0.0,5898,False,False
24,2020-06-10,64,GO,Guapó,5209200,city,13,91.49131,1,0,0,0.0,14209,False,False
24,2020-06-10,3,GO,Guaraíta,5209291,city,2,100.2004,0,0,0,0.0,1996,False,False
24,2020-06-10,76,GO,Hidrolândia,5209705,city,39,179.67382,3,1,0,0.0256,21706,False,False
24,2020-06-10,6,GO,Hidrolina,5209804,city,3,84.17508,0,0,0,0.0,3564,False,False
24,2020-06-10,84,GO,Importados/Indefinidos,,city,4,,0,0,0,0.0,,False,False
24,2020-06-10,2,GO,Inaciolândia,5209937,city,1,16.14466,0,0,0,0.0,6194,False,False
24,2020-06-10,24,GO,Indiara,5209952,city,22,140.92627,0,0,0,0.0,15611,False,False
24,2020-06-10,53,GO,Inhumas,5210000,city,35,66.20512,25,0,0,0.0,52866,False,False
24,2020-06-10,45,GO,Ipameri,5210109,city,6,22.23457,0,0,0,0.0,26985,False,False
24,2020-06-10,8,GO,Ipiranga de Goiás,5210158,city,1,34.56619,0,0,0,0.0,2893,False,False
24,2020-06-10,35,GO,Iporá,5210208,city,42,133.20225,26,2,0,0.0476,31531,False,False
24,2020-06-10,7,GO,Israelândia,5210307,city,2,71.42857,0,0,0,0.0,2800,False,False
24,2020-06-10,21,GO,Itaberaí,5210406,city,14,32.63403,1,1,0,0.0714,42900,False,False
24,2020-06-10,60,GO,Itaguaru,5210604,city,2,38.1898,0,0,0,0.0,5237,False,False
24,2020-06-10,23,GO,Itajá,5210802,city,3,66.09385,0,0,0,0.0,4539,False,False
24,2020-06-10,16,GO,Itapaci,5210901,city,1,4.35142,0,0,0,0.0,22981,False,False
24,2020-06-10,1,GO,Itapirapuã,5211008,city,1,20.01201,1,0,0,0.0,4997,False,False
24,2020-06-10,29,GO,Itapuranga,5211206,city,4,15.52313,0,0,0,0.0,25768,False,False
24,2020-06-10,13,GO,Itauçu,5211404,city,1,11.18819,0,0,0,0.0,8938,False,False
24,2020-06-10,73,GO,Itumbiara,5211503,city,21,20.04926,0,1,0,0.0476,104742,False,False
24,2020-06-10,29,GO,Ivolândia,5211602,city,3,126.58228,0,0,0,0.0,2370,False,False
24,2020-06-10,7,GO,Jandaia,5211701,city,1,16.53439,0,0,0,0.0,6048,False,False
24,2020-06-10,47,GO,Jaraguá,5211800,city,18,35.6358,0,0,0,0.0,50511,False,False
24,2020-06-10,85,GO,Jataí,5211909,city,130,128.86342,8,2,0,0.0154,100882,False,False
24,2020-06-10,44,GO,Jesúpolis,5212055,city,3,120.48193,0,0,0,0.0,2490,False,False
24,2020-06-10,28,GO,Joviânia,5212105,city,2,27.07459,0,1,0,0.5,7387,False,False
24,2020-06-10,38,GO,Jussara,5212204,city,6,32.47105,0,0,0,0.0,18478,False,False
24,2020-06-10,23,GO,Leopoldo de Bulhões,5212303,city,15,196.15536,4,0,0,0.0,7647,False,False
24,2020-06-10,78,GO,Luziânia,5212501,city,172,82.57361,17,4,0,0.0233,208299,False,False
24,2020-06-10,34,GO,Mara Rosa,5212808,city,7,73.66095,0,1,0,0.1429,9503,False,False
24,2020-06-10,21,GO,Maurilândia,5213004,city,29,205.96591,2,0,0,0.0,14080,False,False
24,2020-06-10,3,GO,Mimoso de Goiás,5213053,city,3,115.51791,0,0,0,0.0,2597,False,False
24,2020-06-10,35,GO,Minaçu,5213087,city,5,17.19986,0,0,0,0.0,29070,False,False
24,2020-06-10,48,GO,Mineiros,5213103,city,100,149.69836,19,0,0,0.0,66801,False,False
24,2020-06-10,13,GO,Monte Alegre de Goiás,5213509,city,2,23.2396,0,0,0,0.0,8606,False,False
24,2020-06-10,7,GO,Montes Claros de Goiás,5213707,city,3,37.24395,0,0,0,0.0,8055,False,False
24,2020-06-10,64,GO,Montividiu,5213756,city,3,22.39474,0,0,0,0.0,13396,False,False
24,2020-06-10,58,GO,Morrinhos,5213806,city,20,43.3501,1,2,0,0.1,46136,False,False
24,2020-06-10,2,GO,Mossâmedes,5213905,city,2,46.62005,1,0,0,0.0,4290,False,False
24,2020-06-10,15,GO,Mozarlândia,5214002,city,1,6.3861,0,0,0,0.0,15659,False,False
24,2020-06-10,14,GO,Mutunópolis,5214101,city,3,79.40709,0,0,0,0.0,3778,False,False
24,2020-06-10,60,GO,Nerópolis,5214507,city,9,30.15075,0,1,0,0.1111,29850,False,False
24,2020-06-10,46,GO,Niquelândia,5214606,city,11,23.71303,1,0,0,0.0,46388,False,False
24,2020-06-10,21,GO,Nova América,5214705,city,1,42.51701,0,0,0,0.0,2352,False,False
24,2020-06-10,65,GO,Nova Glória,5214861,city,19,232.72905,0,0,0,0.0,8164,False,False
24,2020-06-10,69,GO,Nova Veneza,5215009,city,3,30.44758,0,0,0,0.0,9853,False,False
24,2020-06-10,1,GO,Novo Brasil,5215207,city,2,68.65774,2,0,0,0.0,2913,False,False
24,2020-06-10,49,GO,Novo Gama,5215231,city,155,133.95442,4,9,0,0.0581,115711,False,False
24,2020-06-10,19,GO,Novo Planalto,5215256,city,1,22.24694,0,0,0,0.0,4495,False,False
24,2020-06-10,31,GO,Padre Bernardo,5215603,city,57,168.46461,2,0,0,0.0,33835,False,False
24,2020-06-10,31,GO,Palmeiras de Goiás,5215702,city,18,62.37438,5,1,0,0.0556,28858,False,False
24,2020-06-10,34,GO,Palminópolis,5215900,city,1,27.894,0,1,0,1.0,3585,False,False
24,2020-06-10,72,GO,Paranaiguara,5216304,city,4,39.77329,0,0,0,0.0,10057,False,False
24,2020-06-10,59,GO,Paraúna,5216403,city,16,145.6134,1,2,0,0.125,10988,False,False
24,2020-06-10,35,GO,Piracanjuba,5217104,city,20,81.55276,0,1,0,0.05,24524,False,False
24,2020-06-10,20,GO,Piranhas,5217203,city,9,86.66346,6,0,0,0.0,10385,False,False
24,2020-06-10,60,GO,Pirenópolis,5217302,city,6,24.08865,0,0,0,0.0,24908,False,False
24,2020-06-10,64,GO,Pires do Rio,5217401,city,28,89.00757,3,1,0,0.0357,31458,False,False
24,2020-06-10,52,GO,Planaltina,5217609,city,138,153.47316,6,7,0,0.0507,89918,False,False
24,2020-06-10,31,GO,Porangatu,5218003,city,32,70.4939,0,1,0,0.0312,45394,False,False
24,2020-06-10,23,GO,Portelândia,5218102,city,2,49.86288,0,0,0,0.0,4011,False,False
24,2020-06-10,13,GO,Posse,5218300,city,2,5.42005,0,0,0,0.0,36900,False,False
24,2020-06-10,62,GO,Professor Jamil,5218391,city,6,186.16196,0,2,0,0.3333,3223,False,False
24,2020-06-10,29,GO,Quirinópolis,5218508,city,24,47.93768,6,0,0,0.0,50065,False,False
24,2020-06-10,61,GO,Rialma,5218607,city,21,192.34292,0,0,0,0.0,10918,False,False
24,2020-06-10,22,GO,Rianápolis,5218706,city,1,20.82899,0,0,0,0.0,4801,False,False
24,2020-06-10,91,GO,Rio Verde,5218805,city,295,125.18725,3,2,0,0.0068,235647,False,False
24,2020-06-10,13,GO,Rubiataba,5218904,city,21,105.62318,2,1,0,0.0476,19882,False,False
24,2020-06-10,42,GO,Santa Fé de Goiás,5219258,city,1,18.31837,0,0,0,0.0,5459,False,False
24,2020-06-10,47,GO,Santa Helena de Goiás,5219308,city,78,201.82157,10,0,0,0.0,38648,False,False
24,2020-06-10,2,GO,Santa Isabel,5219357,city,2,52.50722,0,0,0,0.0,3809,False,False
24,2020-06-10,24,GO,Santa Rita do Araguaia,5219407,city,1,11.42074,0,0,0,0.0,8756,False,False
24,2020-06-10,9,GO,Santa Rita do Novo Destino,5219456,city,0,,0,0,0,0.0,3343,False,False
24,2020-06-10,10,GO,Santa Rosa de Goiás,5219506,city,2,86.24407,0,1,0,0.5,2319,False,False
24,2020-06-10,13,GO,Santa Terezinha de Goiás,5219704,city,1,11.43641,1,0,0,0.0,8744,False,False
24,2020-06-10,3,GO,Santo Antônio da Barra,5219712,city,1,20.74258,0,0,0,0.0,4821,False,False
24,2020-06-10,31,GO,Santo Antônio de Goiás,5219738,city,2,31.83193,0,1,0,0.5,6283,False,False
24,2020-06-10,57,GO,Santo Antônio do Descoberto,5219753,city,182,243.49781,8,3,0,0.0165,74744,False,False
24,2020-06-10,17,GO,São João d'Aliança,5220009,city,13,94.61426,1,1,0,0.0769,13740,False,False
24,2020-06-10,7,GO,São João da Paraúna,5220058,city,0,,0,0,0,0.0,1381,False,False
24,2020-06-10,69,GO,São Luís de Montes Belos,5220108,city,15,44.35639,1,0,0,0.0,33817,False,False
24,2020-06-10,13,GO,São Miguel do Araguaia,5220207,city,2,9.0938,0,0,0,0.0,21993,False,False
24,2020-06-10,28,GO,São Simão,5220405,city,37,179.22015,6,0,0,0.0,20645,False,False
24,2020-06-10,69,GO,Senador Canedo,5220454,city,191,165.55287,16,2,0,0.0105,115371,False,False
24,2020-06-10,17,GO,Serranópolis,5220504,city,1,11.70412,0,0,0,0.0,8544,False,False
24,2020-06-10,78,GO,Silvânia,5220603,city,9,43.48877,3,0,0,0.0,20695,False,False
24,2020-06-10,19,GO,Terezópolis de Goiás,5221197,city,5,62.16586,0,0,0,0.0,8043,False,False
24,2020-06-10,71,GO,Trindade,5221403,city,79,61.91271,1,3,1,0.038,127599,False,False
24,2020-06-10,13,GO,Turvânia,5221502,city,2,43.49717,0,0,0,0.0,4598,False,False
24,2020-06-10,60,GO,Uruaçu,5221601,city,33,81.41715,0,0,0,0.0,40532,False,False
24,2020-06-10,20,GO,Uruana,5221700,city,3,21.6716,0,0,0,0.0,13843,False,False
24,2020-06-10,45,GO,Urutaí,5221809,city,2,65.10417,0,0,0,0.0,3072,False,False
24,2020-06-10,79,GO,Valparaíso de Goiás,5221858,city,225,133.55652,10,6,0,0.0267,168468,False,False
24,2020-06-10,65,GO,Vianópolis,5222005,city,14,100.98824,1,0,0,0.0,13863,False,False
24,2020-06-10,1,GO,Vicentinópolis,5222054,city,1,11.43772,1,1,1,1.0,8743,False,False
24,2020-06-10,91,GO,,52,state,7380,105.15286,444,189,5,0.0256,7018354,False,False
24,2020-06-10,71,MA,Açailândia,2100055,city,1878,1670.14985,40,30,11,0.016,112445,False,False
24,2020-06-10,23,MA,Afonso Cunha,2100105,city,29,444.51257,7,0,0,0.0,6524,False,False
24,2020-06-10,35,MA,Água Doce do Maranhão,2100154,city,67,532.97271,10,1,0,0.0149,12571,False,False
24,2020-06-10,54,MA,Alcântara,2100204,city,23,104.08653,0,4,1,0.1739,22097,False,False
24,2020-06-10,41,MA,Aldeias Altas,2100303,city,63,237.44912,23,0,0,0.0,26532,False,False
24,2020-06-10,60,MA,Altamira do Maranhão,2100402,city,2,24.6063,1,1,0,0.5,8128,False,False
24,2020-06-10,44,MA,Alto Alegre do Maranhão,2100436,city,196,724.50375,1,7,0,0.0357,27053,False,False
24,2020-06-10,48,MA,Alto Alegre do Pindaré,2100477,city,77,241.23563,0,0,0,0.0,31919,False,False
24,2020-06-10,28,MA,Alto Parnaíba,2100501,city,41,366.39857,6,0,0,0.0,11190,False,False
24,2020-06-10,37,MA,Amapá do Maranhão,2100550,city,3,43.09107,0,0,0,0.0,6962,False,False
24,2020-06-10,44,MA,Amarante do Maranhão,2100600,city,321,774.70737,35,1,0,0.0031,41435,False,False
24,2020-06-10,53,MA,Anajatuba,2100709,city,84,313.39775,0,4,0,0.0476,26803,False,False
24,2020-06-10,39,MA,Anapurus,2100808,city,365,2320.11187,19,2,0,0.0055,15732,False,False
24,2020-06-10,41,MA,Apicum-Açu,2100832,city,186,1078.94889,30,1,0,0.0054,17239,False,False
24,2020-06-10,43,MA,Araguanã,2100873,city,274,1776.22196,17,1,0,0.0036,15426,False,False
24,2020-06-10,34,MA,Araioses,2100907,city,200,430.66322,5,2,0,0.01,46440,False,False
24,2020-06-10,35,MA,Arame,2100956,city,128,391.42534,0,1,0,0.0078,32701,False,False
24,2020-06-10,54,MA,Arari,2101004,city,137,458.99223,1,2,0,0.0146,29848,False,False
24,2020-06-10,42,MA,Axixá,2101103,city,40,329.76092,2,1,0,0.025,12130,False,False
24,2020-06-10,56,MA,Bacabal,2101202,city,1102,1050.03383,27,11,-1,0.01,104949,False,False
24,2020-06-10,56,MA,Bacabeira,2101251,city,113,662.5623,0,1,-1,0.0088,17055,False,False
24,2020-06-10,30,MA,Bacuri,2101301,city,148,796.4697,0,1,0,0.0068,18582,False,False
24,2020-06-10,28,MA,Bacurituba,2101350,city,13,230.3331,5,0,0,0.0,5644,False,False
24,2020-06-10,52,MA,Balsas,2101400,city,360,379.39865,0,2,0,0.0056,94887,False,False
24,2020-06-10,34,MA,Barão de Grajaú,2101509,city,14,74.38895,7,0,0,0.0,18820,False,False
24,2020-06-10,38,MA,Barra do Corda,2101608,city,901,1021.40298,13,13,0,0.0144,88212,False,False
24,2020-06-10,55,MA,Barreirinhas,2101707,city,202,323.05527,3,11,1,0.0545,62528,False,False
24,2020-06-10,34,MA,Belágua,2101731,city,162,2168.96506,0,0,0,0.0,7469,False,False
24,2020-06-10,42,MA,Bela Vista do Maranhão,2101772,city,78,695.86939,0,1,0,0.0128,11209,False,False
24,2020-06-10,20,MA,Benedito Leite,2101806,city,10,177.55682,5,0,0,0.0,5632,False,False
24,2020-06-10,42,MA,Bequimão,2101905,city,139,653.19549,0,7,0,0.0504,21280,False,False
24,2020-06-10,28,MA,Bernardo do Mearim,2101939,city,37,612.27867,0,1,0,0.027,6043,False,False
24,2020-06-10,34,MA,Boa Vista do Gurupi,2101970,city,10,107.6774,0,2,0,0.2,9287,False,False
24,2020-06-10,45,MA,Bom Jardim,2102002,city,190,456.40163,40,2,0,0.0105,41630,False,False
24,2020-06-10,36,MA,Bom Jesus das Selvas,2102036,city,281,825.79053,0,0,0,0.0,34028,False,False
24,2020-06-10,41,MA,Bom Lugar,2102077,city,27,165.70517,0,0,0,0.0,16294,False,False
24,2020-06-10,46,MA,Brejo,2102101,city,141,387.39457,0,7,0,0.0496,36397,False,False
24,2020-06-10,24,MA,Brejo de Areia,2102150,city,19,206.79147,0,0,0,0.0,9188,False,False
24,2020-06-10,39,MA,Buriti,2102200,city,156,543.97099,63,0,0,0.0,28678,False,False
24,2020-06-10,33,MA,Buriti Bravo,2102309,city,7,29.30832,0,0,0,0.0,23884,False,False
24,2020-06-10,46,MA,Buriticupu,2102325,city,738,1019.92869,59,3,0,0.0041,72358,False,False
24,2020-06-10,40,MA,Buritirana,2102358,city,151,978.61309,0,3,0,0.0199,15430,False,False
24,2020-06-10,62,MA,Cachoeira Grande,2102374,city,34,360.5132,0,2,0,0.0588,9431,False,False
24,2020-06-10,66,MA,Cajapió,2102408,city,4,35.78778,0,1,0,0.25,11177,False,False
24,2020-06-10,39,MA,Cajari,2102507,city,112,577.9452,0,1,1,0.0089,19379,False,False
24,2020-06-10,29,MA,Campestre do Maranhão,2102556,city,116,807.01266,2,1,0,0.0086,14374,False,False
24,2020-06-10,38,MA,Cândido Mendes,2102606,city,22,109.02964,0,3,0,0.1364,20178,False,False
24,2020-06-10,62,MA,Cantanhede,2102705,city,185,841.10025,0,1,0,0.0054,21995,False,False
24,2020-06-10,34,MA,Capinzal do Norte,2102754,city,141,1289.55551,6,0,0,0.0,10934,False,False
24,2020-06-10,26,MA,Carolina,2102804,city,55,226.13272,0,0,0,0.0,24322,False,False
24,2020-06-10,38,MA,Carutapera,2102903,city,149,625.86634,0,12,0,0.0805,23807,False,False
24,2020-06-10,60,MA,Caxias,2103000,city,447,271.10626,2,18,3,0.0403,164880,False,False
24,2020-06-10,32,MA,Cedral,2103109,city,32,299.76581,0,0,0,0.0,10675,False,False
24,2020-06-10,29,MA,Central do Maranhão,2103125,city,7,80.71025,0,1,-1,0.1429,8673,False,False
24,2020-06-10,34,MA,Centro do Guilherme,2103158,city,20,148.61049,0,0,0,0.0,13458,False,False
24,2020-06-10,46,MA,Centro Novo do Maranhão,2103174,city,148,684.48802,17,3,1,0.0203,21622,False,False
24,2020-06-10,62,MA,Chapadinha,2103208,city,1404,1762.15877,0,10,4,0.0071,79675,False,False
24,2020-06-10,32,MA,Cidelândia,2103257,city,88,598.76165,0,0,0,0.0,14697,False,False
24,2020-06-10,49,MA,Codó,2103307,city,1169,951.49724,1,5,0,0.0043,122859,False,False
24,2020-06-10,44,MA,Coelho Neto,2103406,city,589,1191.46354,23,6,0,0.0102,49435,False,False
24,2020-06-10,64,MA,Colinas,2103505,city,181,439.5551,14,4,0,0.0221,41178,False,False
24,2020-06-10,45,MA,Conceição do Lago-Açu,2103554,city,109,671.30628,34,2,0,0.0183,16237,False,False
24,2020-06-10,40,MA,Coroatá,2103604,city,182,278.7307,2,1,0,0.0055,65296,False,False
24,2020-06-10,54,MA,Cururupu,2103703,city,182,556.66004,0,4,1,0.022,32695,False,False
24,2020-06-10,57,MA,Davinópolis,2103752,city,114,883.17323,2,4,1,0.0351,12908,False,False
24,2020-06-10,48,MA,Dom Pedro,2103802,city,41,175.58887,0,0,0,0.0,23350,False,False
24,2020-06-10,41,MA,Duque Bacelar,2103901,city,86,757.77602,5,1,0,0.0116,11349,False,False
24,2020-06-10,42,MA,Esperantinópolis,2104008,city,325,1885.04147,17,6,0,0.0185,17241,False,False
24,2020-06-10,46,MA,Estreito,2104057,city,332,791.49383,4,1,0,0.003,41946,False,False
24,2020-06-10,28,MA,Feira Nova do Maranhão,2104073,city,12,141.11007,0,1,0,0.0833,8504,False,False
24,2020-06-10,35,MA,Fernando Falcão,2104081,city,78,752.89575,0,0,0,0.0,10360,False,False
24,2020-06-10,29,MA,Formosa da Serra Negra,2104099,city,43,225.26062,1,1,0,0.0233,19089,False,False
24,2020-06-10,38,MA,Fortaleza dos Nogueiras,2104107,city,28,221.67683,0,0,0,0.0,12631,False,False
24,2020-06-10,31,MA,Fortuna,2104206,city,60,385.80247,0,0,0,0.0,15552,False,False
24,2020-06-10,30,MA,Godofredo Viana,2104305,city,31,262.28953,0,2,0,0.0645,11819,False,False
24,2020-06-10,31,MA,Gonçalves Dias,2104404,city,35,195.16003,6,0,0,0.0,17934,False,False
24,2020-06-10,31,MA,Governador Archer,2104503,city,120,1107.01107,6,0,0,0.0,10840,False,False
24,2020-06-10,47,MA,Governador Edison Lobão,2104552,city,164,896.37079,16,1,0,0.0061,18296,False,False
24,2020-06-10,29,MA,Governador Eugênio Barros,2104602,city,29,172.33183,0,0,0,0.0,16828,False,False
24,2020-06-10,19,MA,Governador Luiz Rocha,2104628,city,11,140.89919,0,0,0,0.0,7807,False,False
24,2020-06-10,43,MA,Governador Newton Bello,2104651,city,154,1512.77014,0,3,0,0.0195,10180,False,False
24,2020-06-10,58,MA,Governador Nunes Freire,2104677,city,315,1231.57524,0,1,0,0.0032,25577,False,False
24,2020-06-10,27,MA,Graça Aranha,2104701,city,30,479.08017,4,0,0,0.0,6262,False,False
24,2020-06-10,39,MA,Grajaú,2104800,city,395,568.12461,0,4,1,0.0101,69527,False,False
24,2020-06-10,42,MA,Guimarães,2104909,city,71,590.19119,6,2,0,0.0282,12030,False,False
24,2020-06-10,43,MA,Humberto de Campos,2105005,city,154,536.26772,0,2,1,0.013,28717,False,False
24,2020-06-10,64,MA,Icatu,2105104,city,81,298.74968,0,1,0,0.0123,27113,False,False
24,2020-06-10,40,MA,Igarapé do Meio,2105153,city,135,952.2466,4,1,0,0.0074,14177,False,False
24,2020-06-10,25,MA,Igarapé Grande,2105203,city,311,2747.34982,15,0,0,0.0,11320,False,False
24,2020-06-10,71,MA,Imperatriz,2105302,city,2777,1073.51884,48,133,8,0.0479,258682,False,False
24,2020-06-10,26,MA,Itaipava do Grajaú,2105351,city,51,317.61848,0,0,0,0.0,16057,False,False
24,2020-06-10,56,MA,Itapecuru Mirim,2105401,city,331,485.3159,-1,2,0,0.006,68203,False,False
24,2020-06-10,39,MA,Itinga do Maranhão,2105427,city,333,1280.76923,0,7,0,0.021,26000,False,False
24,2020-06-10,22,MA,Jatobá,2105450,city,15,147.73958,0,0,0,0.0,10153,False,False
24,2020-06-10,27,MA,Jenipapo dos Vieiras,2105476,city,77,466.24281,-8,2,0,0.026,16515,False,False
24,2020-06-10,38,MA,João Lisboa,2105500,city,166,702.43737,0,2,0,0.012,23632,False,False
24,2020-06-10,37,MA,Joselândia,2105609,city,97,599.95052,0,0,0,0.0,16168,False,False
24,2020-06-10,54,MA,Junco do Maranhão,2105658,city,64,1864.80186,1,0,0,0.0,3432,False,False
24,2020-06-10,18,MA,Lagoa do Mato,2105922,city,0,,0,0,0,0.0,11250,False,False
24,2020-06-10,26,MA,Lagoa Grande do Maranhão,2105963,city,41,359.83851,0,0,0,0.0,11394,False,False
24,2020-06-10,49,MA,Lago da Pedra,2105708,city,469,933.03625,1,29,1,0.0618,50266,False,False
24,2020-06-10,25,MA,Lago do Junco,2105807,city,29,267.52768,12,0,0,0.0,10840,False,False
24,2020-06-10,37,MA,Lago dos Rodrigues,2105948,city,75,845.2609,0,1,0,0.0133,8873,False,False
24,2020-06-10,27,MA,Lago Verde,2105906,city,112,688.934,0,1,0,0.0089,16257,False,False
24,2020-06-10,33,MA,Lajeado Novo,2105989,city,20,264.90066,13,0,0,0.0,7550,False,False
24,2020-06-10,43,MA,Lima Campos,2106003,city,413,3472.63096,0,3,0,0.0073,11893,False,False
